temperature,humidity,wind_speed,pressure,cloud_cover,rain
27.8,45,22.3,976.5,64,0
17.8,42,41.2,962.7,94,0
20.9,44,21.5,966.2,60,0
-8.8,88,6.9,1024.5,62,1
34.0,81,17.3,953.5,71,1
13.9,91,38.0,1032.9,18,0
26.6,85,38.6,1022.4,13,0
44.0,23,49.1,978.1,5,0
-0.8,86,2.0,1038.1,69,1
21.2,82,14.7,972.8,29,0
32.5,81,3.1,970.9,36,0
-9.6,76,41.7,1005.7,82,0
6.0,83,38.5,1017.8,76,1
24.9,68,3.1,982.4,12,0
41.4,86,40.8,1022.3,55,0
11.9,32,35.2,1013.0,58,0
0.3,34,23.5,1039.8,31,0
15.8,42,15.9,981.6,56,0
26.3,69,37.6,973.9,39,0
2.3,61,22.4,984.9,48,0
27.2,98,38.8,1047.6,23,0
40.9,35,13.7,985.4,4,0
-9.4,42,28.0,991.9,44,0
-2.5,34,37.0,981.5,94,0
31.0,43,37.2,985.5,59,0
6.4,64,34.3,971.4,90,0
-1.7,36,41.7,995.4,50,0
24.0,66,26.6,1041.4,53,0
14.4,50,34.5,1006.8,89,0
-4.6,53,9.0,995.1,66,0
15.9,87,2.6,960.1,90,1
22.5,38,26.4,1040.5,79,0
-8.8,69,25.2,977.9,55,0
8.1,59,34.0,970.4,15,0
18.2,58,18.6,1026.0,66,0
31.2,19,47.6,1049.2,41,0
-8.6,66,32.1,1006.7,32,0
41.7,39,21.8,983.8,5,0
-7.9,88,40.0,1041.5,72,1
35.7,47,26.5,1045.0,11,0
44.5,19,33.6,1022.6,48,0
-5.6,63,47.6,984.6,58,0
20.2,16,41.7,1033.2,22,0
31.1,91,27.9,1006.3,45,0
24.0,63,49.5,973.9,57,0
-5.3,19,21.7,1017.5,77,0
21.6,24,42.6,1043.0,61,0
30.0,87,26.3,1041.4,83,1
40.4,53,17.9,974.8,19,0
13.2,40,40.4,1032.4,31,0
-4.9,85,29.8,1017.6,40,0
-2.4,70,1.1,1016.4,64,0
26.4,64,23.7,973.3,69,0
30.9,43,5.8,1042.1,41,0
27.7,73,27.2,987.3,84,0
4.2,80,25.4,1032.0,89,0
21.4,88,31.5,1043.7,71,1
44.4,66,41.5,976.8,8,0
37.5,76,24.5,961.2,80,0
15.3,49,10.4,963.5,20,0
23.5,45,39.3,1024.8,57,0
9.1,26,30.4,973.0,9,0
-5.5,36,41.1,1018.9,19,0
33.0,70,26.9,959.9,25,0
26.2,51,11.5,1030.9,9,0
9.3,24,33.4,970.9,35,0
43.2,22,29.5,975.8,80,0
4.8,91,8.8,979.1,33,0
-5.6,25,41.8,1017.1,87,0
8.4,86,45.3,995.1,39,1
9.5,91,30.3,988.4,10,1
30.1,89,16.4,964.2,90,1
23.1,15,48.4,956.6,51,0
28.5,26,10.2,1013.2,38,0
33.3,23,40.7,1012.9,11,0
27.1,57,36.8,1013.5,38,0
23.9,27,43.0,1001.4,85,0
34.9,63,44.1,1007.0,68,0
36.8,67,28.5,962.2,98,0
44.7,58,18.9,974.1,65,0
-7.4,32,16.9,982.8,10,0
-8.3,71,35.9,1014.7,89,0
8.1,81,39.5,988.8,91,1
-6.3,100,8.0,977.0,70,1
41.8,58,26.1,1005.0,60,0
30.8,19,18.1,987.9,56,0
30.6,37,27.0,999.1,97,0
23.6,29,47.3,1050.0,34,0
1.9,45,27.9,967.0,13,0
5.5,95,30.2,985.9,25,1
38.6,70,14.8,1045.6,43,0
38.1,96,46.0,1024.8,20,0
-8.2,62,36.4,992.1,60,0
43.0,18,25.0,953.5,11,0
12.7,74,25.3,990.6,12,1
8.7,92,20.5,1004.4,64,1
2.8,93,34.4,967.4,14,1
2.7,42,5.2,1047.4,35,0
-8.1,94,40.0,1021.7,29,0
-8.7,93,4.9,1029.4,15,0
3.7,37,15.7,976.7,27,0
8.4,55,40.1,996.5,57,0
39.9,11,5.0,1038.1,7,0
9.5,31,31.7,1002.5,5,0
13.3,87,46.7,1021.0,62,1
42.8,15,36.2,1016.0,68,0
30.3,62,46.9,1019.5,69,0
14.1,32,12.6,955.3,3,0
21.9,53,36.6,1045.7,8,0
0.6,32,25.5,951.9,2,0
22.9,96,3.4,981.0,98,1
20.5,94,33.3,1006.0,57,0
19.3,23,41.0,1029.0,36,0
6.0,76,29.0,1001.3,46,0
-9.6,29,1.5,973.8,51,0
27.9,57,31.7,1048.0,57,0
17.9,79,20.2,991.2,38,1
9.4,41,6.9,1005.4,70,0
31.2,60,20.4,1021.6,10,0
32.9,74,29.8,1005.3,94,0
7.2,92,40.5,969.0,88,1
-1.5,71,5.9,1026.9,48,0
7.0,65,14.0,1011.9,28,0
38.4,93,43.1,984.3,85,1
21.2,98,14.3,960.3,86,1
39.6,88,14.4,1013.9,91,1
19.4,50,15.3,970.8,71,0
12.9,87,39.9,969.0,8,1
23.1,13,7.2,1002.9,76,0
6.7,41,30.7,971.8,94,0
37.8,80,33.6,986.8,13,0
-1.0,66,21.3,992.2,31,0
15.2,90,0.8,964.5,22,1
18.7,23,30.8,986.9,16,0
-5.2,25,29.6,967.2,41,0
6.8,24,45.5,950.5,20,0
11.9,47,16.0,960.2,30,0
-6.2,67,25.9,1021.4,56,0
-0.0,84,4.4,1044.6,83,1
10.0,29,24.8,1028.4,38,0
40.3,99,14.7,959.3,100,1
9.8,98,17.1,1036.8,96,1
27.6,74,0.0,972.9,39,0
13.0,10,38.0,1041.9,65,0
18.1,26,4.1,1011.6,91,0
39.5,29,37.9,976.0,0,0
-3.5,57,25.3,1010.8,33,0
3.8,53,41.4,991.4,34,0
13.9,88,41.0,976.5,36,1
33.5,41,36.4,1002.6,67,0
-6.4,87,29.3,1000.5,70,1
0.5,12,35.4,977.0,89,0
13.3,96,2.7,977.1,32,1
-6.5,94,47.7,1033.2,37,0
-5.5,88,22.7,1043.1,40,0
22.2,35,18.4,1008.8,88,0
26.7,91,48.5,1006.4,37,0
10.2,68,37.1,1025.2,2,0
40.8,34,26.8,1046.1,17,0
37.9,75,37.3,1042.2,50,0
15.5,42,26.1,954.3,65,0
32.3,12,43.0,1004.1,74,0
21.1,83,14.3,1009.0,72,1
11.2,40,34.8,974.1,85,0
8.8,78,44.1,954.0,58,1
-8.2,14,43.6,1013.4,42,0
-0.2,56,32.8,958.9,75,0
2.8,99,17.5,1029.4,62,1
3.8,23,23.0,968.2,93,0
-0.4,75,26.8,1025.9,32,0
23.0,90,47.1,988.3,39,0
43.9,65,40.0,985.5,46,0
20.3,49,12.4,963.4,41,0
-0.0,91,13.9,1005.1,45,0
30.2,82,15.9,970.9,35,0
2.5,57,25.4,1043.4,53,0
35.7,97,18.4,1021.4,95,1
10.2,67,35.0,983.4,54,0
30.9,85,30.2,994.9,22,0
-3.7,77,37.1,996.6,31,1
-3.7,13,41.6,1006.1,33,0
22.1,21,46.8,976.5,6,0
17.7,43,0.4,962.0,33,0
6.5,85,27.1,1036.2,92,1
37.1,45,33.2,1040.1,6,0
31.9,48,21.7,1001.0,0,0
33.2,38,25.5,972.7,70,0
10.6,18,5.1,982.7,55,0
14.8,14,27.2,1040.8,99,0
3.2,10,48.2,995.8,49,0
23.7,51,6.8,985.5,45,0
44.8,17,14.3,1049.1,46,0
24.5,53,34.3,954.5,52,0
28.7,10,12.5,993.2,89,0
29.3,77,22.3,963.2,88,0
41.9,93,15.4,976.8,72,1
24.0,37,2.1,952.2,37,0
39.1,42,34.2,1008.1,63,0
0.8,17,31.9,1030.3,14,0
-8.8,66,44.2,995.5,76,0
-5.2,74,2.6,1038.0,54,0
33.6,57,42.5,1009.8,43,0
42.2,34,8.8,1036.0,23,0
1.9,82,4.5,1047.3,3,0
36.5,39,38.9,1000.8,40,0
38.7,81,26.6,1001.4,25,0
4.1,54,17.5,967.6,77,0
42.8,83,38.8,997.9,66,1
37.6,89,37.6,993.6,77,1
42.2,14,22.0,984.0,15,0
39.3,44,27.4,953.4,86,0
23.0,98,2.7,968.1,75,1
15.0,19,48.7,982.1,15,0
30.2,54,24.5,995.1,98,0
9.5,70,30.7,1028.1,77,0
32.8,59,22.9,1033.1,35,0
-3.3,77,44.8,1007.7,10,0
3.4,88,40.6,1010.4,33,0
24.3,32,5.8,986.1,47,0
-5.0,99,5.6,1011.6,50,0
-9.1,23,8.6,1049.9,28,0
-6.9,48,13.8,968.0,88,0
7.4,79,10.2,1013.7,83,0
32.3,12,25.8,951.9,34,0
-6.1,92,36.0,1009.5,93,1
21.6,94,37.9,978.1,77,1
38.4,28,32.7,1049.2,13,0
7.9,41,33.2,1016.0,56,0
35.2,98,7.2,1014.3,33,0
21.2,35,47.5,962.1,7,0
3.2,42,31.7,967.8,62,0
21.5,49,25.6,1035.8,19,0
25.3,70,30.7,974.7,20,0
8.1,40,40.9,1008.1,41,0
37.8,47,26.7,1009.5,1,0
24.1,58,27.8,1039.9,95,0
-6.7,83,26.2,1033.3,34,0
39.0,41,35.0,976.5,21,0
33.0,49,37.9,970.4,27,0
14.1,24,34.0,1015.2,77,0
-0.2,64,22.8,994.8,40,0
0.1,100,16.7,966.1,87,1
24.4,17,27.4,1043.2,31,0
42.2,64,17.8,987.3,36,0
34.8,44,35.9,991.3,3,0
31.4,49,35.2,953.6,38,0
40.8,14,42.5,1027.2,71,0
17.9,97,1.7,993.4,96,1
30.4,26,33.6,994.0,43,0
35.0,40,19.9,981.5,27,0
3.6,69,11.3,1011.7,39,0
21.2,34,46.8,967.9,69,0
10.2,81,46.6,956.2,91,1
14.7,47,7.3,1014.5,68,0
7.4,61,3.9,978.4,71,0
10.9,14,3.9,1004.5,2,0
24.2,58,41.3,982.1,27,0
20.7,95,37.0,970.2,89,1
24.1,26,31.1,953.0,82,0
9.3,37,29.0,967.4,15,0
11.7,100,7.5,985.0,75,1
36.4,61,18.5,952.8,99,0
29.8,57,42.5,979.1,0,0
17.2,92,25.2,995.0,70,1
0.1,17,37.5,1035.0,59,0
26.4,78,44.2,991.9,11,0
11.8,41,28.6,959.1,35,0
13.2,44,23.5,1006.6,37,0
-1.5,51,49.6,954.4,50,0
7.4,70,11.1,1049.4,59,0
40.0,79,46.1,986.1,21,0
0.8,38,24.4,1048.2,50,0
5.3,94,19.8,1023.8,90,1
30.8,30,36.6,1032.2,11,0
0.3,46,38.6,1014.0,11,0
21.5,42,31.5,977.3,36,0
39.5,82,40.6,986.6,16,0
24.6,95,9.4,1003.2,33,0
13.2,46,27.7,963.5,35,0
43.8,20,20.3,1017.5,54,0
21.3,59,0.4,1032.6,50,0
-4.3,14,34.7,1013.9,92,0
28.4,35,9.5,990.9,46,0
25.0,71,34.1,969.1,82,0
-6.0,49,30.6,983.9,69,0
31.5,28,29.1,991.4,35,0
12.0,31,6.4,984.1,81,0
9.3,68,44.6,988.9,81,0
17.4,77,45.4,1038.4,13,0
10.3,78,25.0,976.5,22,0
-9.2,15,40.4,961.1,8,0
40.5,18,38.2,957.7,82,0
12.5,40,6.8,968.7,76,0
7.1,30,12.4,955.7,12,0
1.9,70,40.9,1048.1,63,0
36.5,62,5.6,994.8,72,0
1.5,70,31.9,982.1,20,0
20.5,24,25.4,1037.9,89,0
15.5,33,6.7,1011.9,66,0
11.8,95,47.4,1037.1,47,0
39.9,60,12.0,978.3,71,0
5.4,19,12.1,1037.2,78,0
27.3,34,26.4,999.4,19,0
11.9,20,16.5,995.8,23,0
6.4,39,2.6,981.2,20,0
6.1,27,2.0,965.6,19,0
34.6,43,38.2,960.7,65,0
3.8,46,45.7,1046.6,32,0
1.1,24,45.8,952.4,62,0
4.9,82,29.5,1003.3,69,1
40.8,15,34.1,1000.5,83,0
31.6,95,30.4,1026.7,73,1
-4.5,46,33.0,1025.2,7,0
12.4,69,8.2,1008.0,47,0
3.2,53,30.7,990.4,84,0
28.5,95,11.6,1043.4,93,1
30.1,32,15.0,1038.8,66,0
13.9,89,29.1,971.9,62,1
2.7,87,7.5,970.9,95,1
17.8,60,30.8,1035.9,87,0
12.3,58,49.3,1045.9,96,0
-9.3,37,32.9,970.5,19,0
33.3,48,12.9,1049.2,73,0
29.2,19,16.0,1049.8,20,0
18.6,23,18.4,998.6,37,0
15.5,13,42.0,1038.5,82,0
38.2,29,20.1,1044.6,6,0
22.6,81,32.2,952.8,39,0
35.4,41,18.9,984.0,31,0
10.3,23,19.3,972.8,21,0
4.4,78,16.2,999.7,24,0
9.5,69,0.8,956.5,81,0
7.9,79,8.0,952.7,41,1
31.3,11,19.5,973.4,76,0
9.0,80,16.2,1043.2,4,0
21.3,11,33.1,967.7,50,0
23.2,69,16.2,1014.3,12,0
32.2,45,41.3,1048.7,14,0
17.0,21,15.6,1018.4,15,0
28.5,19,2.2,1015.3,76,0
12.9,76,14.0,1013.0,33,0
20.3,14,35.5,984.8,65,0
36.4,74,38.8,1033.9,98,0
9.5,85,29.7,1011.3,91,1
26.7,70,5.6,1047.3,95,0
-4.9,78,18.5,964.0,84,0
19.4,89,43.2,1016.6,28,0
44.9,85,44.6,1001.0,73,1
30.1,81,24.1,998.6,68,1
44.1,12,13.5,954.0,62,0
14.5,100,11.4,1035.9,34,0
14.7,21,45.6,1044.8,56,0
2.7,18,9.4,1043.9,98,0
37.6,46,11.3,956.2,64,0
28.4,78,23.9,1003.7,8,0
-3.2,27,26.2,957.3,65,0
16.7,93,6.9,1025.8,25,0
31.1,39,33.5,987.1,14,0
12.9,65,42.8,998.9,74,0
10.9,45,4.3,993.8,99,0
42.1,40,40.8,1018.6,88,0
29.7,92,2.7,995.0,29,0
1.9,44,39.8,978.0,82,0
3.1,76,12.3,1022.2,39,0
3.1,36,17.5,1040.1,23,0
-2.6,33,10.6,1045.2,72,0
15.1,56,24.2,1000.3,11,0
41.0,57,24.9,981.4,100,0
28.6,58,17.8,966.4,45,0
39.6,59,1.4,1008.7,15,0
16.1,70,24.9,1021.6,87,0
19.2,43,42.9,992.2,10,0
4.8,78,12.4,975.5,15,1
11.5,53,10.5,1006.3,37,0
-8.9,65,40.3,993.2,94,0
12.1,94,13.6,980.9,33,1
-3.9,27,5.6,988.6,19,0
14.7,65,26.6,990.3,64,0
31.6,67,5.4,1036.9,38,0
28.0,60,1.0,1034.2,83,0
31.3,63,6.9,1012.6,37,0
28.6,73,13.1,1002.7,0,0
39.4,80,29.0,1014.0,12,0
6.6,55,25.4,987.2,72,0
-1.3,31,35.0,1044.0,56,0
23.1,43,11.0,989.4,2,0
33.5,22,49.0,1015.7,1,0
33.4,27,35.9,999.8,16,0
-9.2,100,3.7,1029.9,21,0
6.4,33,25.7,1040.2,97,0
24.4,42,27.8,955.2,27,0
-5.4,74,29.2,1001.9,53,0
29.2,59,43.2,1015.7,85,0
-9.5,67,40.5,1020.1,19,0
-9.5,13,44.4,995.0,70,0
8.1,23,24.4,1037.4,99,0
4.5,70,11.3,958.5,53,0
42.9,25,11.5,973.5,76,0
-0.2,19,34.7,989.9,65,0
-2.7,50,34.6,1023.8,46,0
24.9,91,42.8,970.9,73,1
37.6,73,8.2,985.6,61,0
24.9,60,2.3,952.8,68,0
7.0,70,32.6,962.4,58,0
0.7,84,26.8,962.7,81,1
41.9,48,27.0,991.9,20,0
25.9,34,29.4,962.7,34,0
16.5,12,47.8,980.5,67,0
10.6,83,15.4,1004.6,96,1
14.2,86,10.2,1020.1,89,1
43.4,13,26.7,1044.9,67,0
7.3,61,6.3,961.4,66,0
-9.7,30,40.8,1012.9,82,0
8.3,91,41.0,993.6,50,1
15.9,47,3.0,1020.5,7,0
26.5,11,44.0,1046.0,22,0
-8.6,36,36.9,1044.8,43,0
2.7,11,47.9,995.5,2,0
23.5,20,6.7,983.3,23,0
0.9,24,46.7,1016.5,26,0
12.5,26,45.0,996.6,24,0
2.4,45,15.4,976.2,58,0
25.0,86,34.3,962.6,67,1
20.2,72,24.7,1002.9,12,0
39.7,30,13.2,1048.5,34,0
12.9,67,42.0,1020.7,8,0
24.3,44,9.5,1006.9,68,0
-2.0,56,7.2,978.8,26,0
40.1,78,5.1,1022.4,10,0
2.0,43,15.8,992.7,66,0
-3.9,22,6.0,1028.0,61,0
-7.7,77,9.2,989.7,79,0
-4.2,43,23.0,991.9,83,0
-1.5,90,29.9,1043.0,16,0
26.2,67,27.4,958.9,71,0
34.9,72,5.3,979.1,6,0
38.4,49,16.3,962.8,49,0
2.4,25,46.5,1045.3,40,0
27.2,35,26.5,1014.3,62,0
43.0,24,16.9,967.7,4,0
12.7,80,14.1,970.6,81,1
22.0,21,36.9,1027.2,65,0
19.4,11,17.0,1031.4,81,0
24.2,66,16.4,1043.8,62,0
32.5,38,7.6,977.1,100,0
-1.6,58,9.4,1038.2,31,0
17.2,22,18.2,968.2,20,0
-8.1,100,32.3,976.5,8,1
2.1,16,16.9,1048.2,74,0
31.9,49,38.6,1026.3,56,0
40.3,71,39.2,1030.0,1,0
18.9,49,33.1,986.7,51,0
29.1,57,12.2,1039.2,77,0
18.8,61,26.7,1004.6,61,0
4.6,66,48.0,979.7,95,0
12.4,59,12.7,1005.1,41,0
39.5,54,39.4,974.1,9,0
28.4,89,12.8,1010.0,32,0
16.8,11,35.5,1016.5,57,0
14.3,64,43.9,1025.7,79,0
-8.8,66,33.9,1041.5,80,0
-5.0,83,44.8,965.1,71,1
5.4,17,25.2,958.8,64,0
-0.8,67,12.0,976.3,94,0
3.1,20,35.1,1029.4,52,0
39.4,90,14.6,987.4,9,0
0.7,23,7.0,1040.2,82,0
11.3,58,17.0,998.8,19,0
-9.7,43,31.4,1006.9,8,0
37.3,30,25.3,999.8,85,0
11.6,80,16.2,998.4,66,0
23.1,97,44.5,1047.4,12,0
8.2,28,9.8,1002.4,64,0
21.3,10,30.2,1024.2,14,0
7.3,22,11.7,1038.2,86,0
-6.5,23,13.4,1029.5,4,0
43.2,72,19.5,1015.3,30,0
-8.3,29,38.3,1014.8,13,0
27.3,46,17.8,975.7,97,0
31.3,88,47.9,974.1,49,0
38.2,16,4.9,982.9,96,0
23.0,63,31.1,1002.9,44,0
11.2,70,3.2,1027.9,48,0
18.9,86,47.1,958.6,84,1
-8.3,53,39.2,955.7,59,0
2.5,77,6.7,1030.7,46,0
-4.2,23,30.1,953.0,56,0
35.4,77,33.3,1003.5,47,0
32.3,12,39.7,1032.1,53,0
35.6,72,46.9,976.5,85,0
18.0,36,1.7,976.5,47,0
28.6,93,32.6,974.1,62,1
20.8,85,9.9,1010.9,97,1
-4.3,16,4.9,990.3,9,0
21.0,81,25.9,1014.1,26,0
24.6,21,2.3,993.3,10,0
8.4,52,34.0,1024.2,27,0
4.0,91,37.1,1001.7,15,0
15.9,93,36.2,1036.7,75,1
25.6,29,30.8,961.9,32,0
17.5,87,10.4,977.8,40,0
4.3,61,17.7,985.5,93,0
24.5,24,41.0,1032.4,72,0
1.5,82,22.3,985.2,1,1
24.0,54,30.9,1017.9,63,0
36.8,66,1.7,995.2,4,0
-2.2,99,31.0,1044.7,30,0
44.6,85,26.7,980.7,60,0
19.9,43,44.7,1002.4,84,0
39.2,70,34.8,975.1,23,0
-0.5,86,37.0,1016.9,71,1
33.1,61,40.6,1029.4,41,0
42.0,11,48.1,999.5,21,0
2.9,45,41.4,1018.3,21,0
27.7,50,22.2,1008.5,79,0
31.5,56,5.5,984.9,66,0
14.2,93,27.3,1037.8,3,0
10.1,79,8.9,960.1,48,0
44.9,52,12.3,1005.8,72,0
6.0,86,8.8,955.4,11,1
24.2,42,6.8,1000.4,49,0
36.2,33,42.5,1003.0,90,0
44.1,49,38.4,984.2,64,0
10.8,80,26.5,996.6,96,1
4.8,42,26.2,1021.4,92,0
40.3,72,20.7,1028.6,48,0
43.0,58,11.5,990.1,9,0
9.3,50,45.9,1028.4,73,0
6.1,49,20.2,1002.7,33,0
24.7,66,32.1,977.6,81,0
-2.4,39,4.7,1035.7,50,0
24.0,76,6.6,1047.1,10,0
-6.5,28,46.3,1004.5,70,0
21.5,84,13.3,950.3,71,1
20.9,43,48.3,988.3,77,0
-0.6,20,33.8,1008.2,74,0
1.0,91,39.6,980.5,79,1
0.2,29,30.3,1028.1,58,0
6.0,97,1.7,1035.5,41,0
31.7,51,13.4,985.2,62,0
40.0,55,2.8,991.9,29,0
15.7,91,41.5,1023.0,97,1
28.9,28,27.8,1039.2,78,0
34.6,50,33.9,976.0,59,0
34.4,24,3.9,1019.3,32,0
11.0,31,34.8,1033.9,38,0
13.0,11,45.1,1008.7,87,0
27.1,22,33.8,959.1,28,0
-9.2,65,36.5,1025.1,44,0
1.0,20,36.5,1014.3,46,0
-0.3,28,30.9,1048.8,6,0
0.1,14,3.5,977.5,85,0
15.3,58,5.5,977.0,85,0
9.2,62,47.7,1034.7,35,0
18.2,39,2.7,967.7,42,0
31.5,98,9.5,969.8,60,0
36.0,16,11.0,980.9,71,0
11.3,36,21.6,1008.3,88,0
30.9,16,38.4,1042.2,13,0
0.3,89,27.8,985.1,21,0
-6.6,49,47.8,1046.9,27,0
14.9,73,7.4,1035.8,87,0
6.6,54,43.2,985.1,36,0
41.5,67,12.5,987.3,4,0
42.1,45,49.9,994.7,46,0
11.4,90,44.4,1010.0,23,0
34.6,47,47.7,1038.3,26,0
-9.9,38,0.7,1040.5,58,0
7.5,47,16.3,1046.5,92,0
32.9,80,11.1,1008.7,14,0
25.2,24,32.5,1025.2,21,0
-6.5,15,13.8,983.4,39,0
-0.3,16,6.5,960.0,69,0
10.4,35,28.7,1034.0,10,0
-9.6,89,42.3,1020.5,19,0
42.1,95,49.1,1048.4,59,0
6.3,68,41.8,1022.5,26,0
22.7,24,44.8,1008.7,36,0
-5.7,99,42.3,1027.8,99,1
41.0,81,24.0,973.1,67,1
44.4,43,11.6,1025.8,39,0
-4.1,89,20.5,1045.1,37,0
-9.5,67,21.3,973.2,44,0
8.8,57,10.0,984.1,54,0
14.9,22,23.4,1016.2,85,0
32.3,87,42.7,977.4,17,0
-1.2,62,6.6,999.6,88,0
10.0,50,6.6,1014.6,93,0
38.3,14,2.7,1024.0,4,0
8.6,28,6.9,968.3,33,0
-1.7,45,7.4,1034.8,9,0
18.3,21,34.7,963.6,41,0
6.2,78,39.4,964.8,70,1
20.6,95,44.8,1029.5,20,0
33.7,47,41.2,1027.9,95,0
-9.5,79,25.6,971.8,80,0
42.8,79,37.5,974.8,95,0
-1.5,30,25.0,976.2,14,0
29.1,72,41.3,958.3,19,0
29.2,37,2.7,985.9,66,0
21.4,29,24.7,1014.0,80,0
24.8,52,26.4,1026.3,93,0
11.9,25,27.2,1024.4,32,0
-3.6,50,18.7,972.3,11,0
16.0,83,33.2,1033.6,53,0
36.1,41,1.8,1010.9,88,0
34.7,24,42.8,975.7,16,0
-2.4,81,6.4,952.7,49,0
36.2,42,48.1,1044.6,96,0
39.1,79,12.7,981.8,67,0
42.1,40,13.7,992.5,2,0
-8.1,74,38.7,1025.2,3,0
21.9,96,9.3,967.8,83,1
24.1,17,43.8,970.6,70,0
6.1,37,38.7,1007.9,0,0
41.4,74,12.9,971.8,10,0
10.2,43,36.9,951.1,99,0
-9.5,32,27.4,1025.0,50,0
1.1,57,4.7,1043.2,51,0
26.0,38,20.6,963.8,2,0
-9.1,11,11.8,1037.7,27,0
9.7,25,0.6,980.0,19,0
4.7,27,16.7,1027.6,77,0
25.4,11,33.2,1002.7,90,0
43.1,44,0.1,1035.7,5,0
22.9,57,11.3,985.0,72,0
4.5,94,38.4,1009.5,40,0
7.3,37,12.2,1047.3,38,0
-3.7,18,24.0,993.0,44,0
10.4,11,29.1,1041.7,36,0
24.7,97,36.8,1032.8,46,0
15.1,18,46.3,996.2,32,0
3.5,28,24.2,967.3,28,0
-0.8,43,1.3,1007.3,61,0
15.9,32,5.3,981.7,40,0
21.4,13,43.8,954.9,58,0
13.2,12,27.6,983.3,33,0
-4.4,87,47.5,1025.8,8,0
37.7,44,19.4,955.1,46,0
22.5,39,7.0,985.5,55,0
12.9,63,47.5,988.0,79,0
44.1,90,45.7,975.5,18,0
10.0,10,36.8,983.8,50,0
13.6,28,41.0,986.1,19,0
-0.4,97,30.6,1003.2,35,0
-1.3,95,3.3,992.4,60,1
36.7,82,34.1,975.1,67,1
24.3,35,37.4,962.6,81,0
22.8,57,34.8,1028.0,57,0
17.7,19,35.4,973.5,74,0
26.1,38,25.6,964.4,48,0
31.9,21,0.5,1003.0,86,0
-2.9,34,41.3,960.8,76,0
33.0,25,30.3,1035.6,45,0
-8.8,19,24.9,990.9,54,0
43.2,32,33.8,998.6,40,0
5.0,43,37.3,952.4,24,0
-3.8,10,16.2,1002.9,100,0
18.3,53,45.3,979.9,3,0
21.8,82,23.1,978.8,31,0
19.7,82,48.9,1021.0,97,1
43.8,14,33.4,1018.3,99,0
0.9,96,11.5,1026.5,98,1
17.2,93,20.1,1022.3,79,1
25.5,34,41.2,990.2,54,0
21.4,59,6.3,1022.1,64,0
4.0,78,7.9,1013.7,94,0
8.2,24,28.1,1028.9,17,0
40.8,90,35.8,967.6,72,1
7.2,17,44.1,1026.0,26,0
4.2,76,41.3,1016.0,86,0
41.4,49,45.3,1005.4,49,0
39.2,12,15.6,1027.7,95,0
-8.7,96,28.1,979.1,41,0
42.7,51,21.5,977.5,15,0
14.3,49,4.2,984.1,43,0
9.5,71,19.1,1010.7,25,0
36.9,69,7.3,1047.3,28,0
4.8,48,47.4,991.0,29,0
26.0,45,4.9,974.9,53,0
-3.6,78,5.0,1023.7,54,0
27.7,72,16.0,1040.7,47,0
37.2,57,36.3,970.3,3,0
-9.3,91,24.9,1005.7,21,0
23.0,37,25.3,1005.1,86,0
28.2,44,15.3,999.9,25,0
27.4,97,12.3,1007.0,8,0
42.7,49,45.9,990.4,89,0
1.1,76,45.9,1023.3,60,0
3.0,24,33.3,988.9,99,0
37.7,27,2.2,953.5,30,0
-2.6,87,40.3,981.1,32,1
35.5,59,17.7,1017.9,66,0
40.8,63,30.5,1017.1,87,0
23.2,11,42.1,961.9,9,0
4.5,94,37.7,955.7,10,1
-9.6,29,41.8,997.2,55,0
35.7,43,9.9,986.6,63,0
11.6,16,27.3,992.1,17,0
8.9,52,3.3,1008.6,81,0
-9.9,19,38.4,1047.4,89,0
-6.9,15,39.0,990.1,66,0
-6.9,54,36.8,1045.6,16,0
-5.6,76,14.1,1033.4,31,0
30.2,95,17.3,1039.1,26,0
6.1,47,33.6,963.8,53,0
29.6,37,19.4,1031.5,82,0
21.2,17,2.0,954.2,20,0
40.6,65,26.4,964.4,91,0
43.7,89,16.6,962.9,41,0
-5.3,91,23.2,983.3,71,1
42.4,32,31.8,1017.8,46,0
-5.5,78,0.5,967.1,99,0
-5.0,69,17.7,995.0,96,0
39.0,36,11.7,978.1,51,0
40.6,75,27.8,968.8,46,0
20.5,40,19.2,1031.8,89,0
44.1,69,1.2,1049.8,17,0
9.3,61,20.7,1006.1,14,0
15.3,51,47.5,977.3,93,0
35.4,97,44.3,984.3,92,1
-7.2,10,18.7,1005.1,88,0
30.8,37,41.9,974.9,13,0
6.5,11,46.5,1033.1,62,0
9.5,60,17.5,1036.1,47,0
0.1,15,36.6,992.3,70,0
19.4,72,16.5,990.8,49,0
29.8,52,27.5,992.7,22,0
38.9,81,5.9,1022.5,60,0
4.1,57,0.4,1024.7,4,0
16.4,47,10.6,1038.7,46,0
-5.6,59,29.9,1033.0,59,0
5.3,60,25.9,1005.8,54,0
-6.1,25,1.8,1039.9,14,0
26.4,30,41.7,968.7,41,0
44.3,50,4.9,998.4,24,0
39.4,69,22.5,1017.0,89,0
25.6,21,32.4,1010.0,47,0
17.9,92,0.2,1004.7,48,0
5.7,71,2.7,950.1,8,0
39.0,92,12.9,986.8,53,0
36.1,15,36.3,1041.5,92,0
-2.3,64,33.0,985.1,14,0
37.4,56,27.7,953.6,36,0
29.5,67,23.6,1015.4,73,0
27.2,39,12.7,985.9,61,0
43.2,30,49.2,1033.6,13,0
45.0,31,48.3,1011.0,69,0
